"ID","Name","Description","PicturePath","Active","CreatedBy","ChangedBy","CreationDate","ChangeDate","Version","Tenant","Alias","ShortDescription","StartTime","EndTime","StartLocation","SportsCategory","MaxDistanceMeter","MaxLaps","NumberOfParticipants","StartNumberMin","StartNumberMax","TeamCount","AgeMin","AgeMax","SportsEventId","RegisterBy","AgeGroupID","AgeGroupID1","CategorySTatus","MapZoomFaktor","latitudeMapCenter","latitudeStart","longitudeMapCenter","longitudeStart","CategoryType","TimeType"
"78a237a3-b13d-4328-9d03-f50079e7d70e","10 km Sommerabend-Walken","10 km Sommerabend-Walken",NULL,"1",NULL,NULL,"2022-07-07 08:50:43.171876","2022-07-07 08:50:43.171880","0",NULL,"10-km-sommerabend-walken","Wlk 10 Sa","2022-07-09 20:00:00.000000",NULL,"Großräschen","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","5a4d031d-f6c7-4ddf-b6b2-bb73684d5ddc",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"78b781b9-cc7b-45d6-adfc-476df2c496e4","40 km Schneeglöckchen-Radeln","40 km Schneeglöckchen-Radeln",NULL,"1",NULL,NULL,"2021-03-07 11:54:09.780677","2021-03-07 11:54:09.780690","0",NULL,"40-km-schneeglckchen-radeln","RTF 40","2021-03-01 00:00:00.000000",NULL,"virtuell","Radeln","40000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","bc3f57d0-a67e-4084-a0b6-32495a30e46e","2021-03-30 00:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df","3fe2b034-3e77-410e-a4d5-ea44b72e62df","4","16","51.3794723","51.3794723","13.7638789","13.7638789","0","1"
"78d040e4-2b21-41b6-8e4e-b99b018583df","21 km Stand up Paddling Halbmarathon","21 km Stand up Paddling Halbmarathon",NULL,"1",NULL,NULL,"2020-06-14 14:49:40.258606","2020-06-14 14:49:40.258609","0",NULL,"21-km-stand-up-paddling-halbma","P 21","2020-04-17 00:00:03.000000",NULL,"Burg","Paddeln","21000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"7a6d37fc-7ae7-41ed-8fff-bd6dad6cf28e","21,1 km Halbmarathon-Lauf","21,1 km Halbmarathon-Lauf",NULL,"1",NULL,NULL,"2022-04-21 08:56:30.589589","2022-04-21 08:56:30.589593","0",NULL,"211-km-halbmarathon-lauf","L 21.1 Burg","2022-04-24 10:30:02.000000",NULL,"Burg","Laufen","21100.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","6535fde0-2911-4b50-8301-deadd7c1865c","2022-04-21 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.8360439","51.8360439","14.1405482","14.1405482","0","1"
"7abf29ae-f418-4b6d-8818-90d88fec002b","21,1 km Seenland-Halbmarathon-Lauf","21,1 km Seenland-Halbmarathon-Lauf",NULL,"1",NULL,NULL,"2022-07-07 08:50:40.056020","2022-07-07 08:50:40.056025","0",NULL,"211-km-seenland-halbmarathon-l","L 21.1","2022-07-10 08:00:00.000000",NULL,"Großräschen","Laufen","21100.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"7b380268-1d1c-4edb-bdbb-b6dd124c7e75","10km Walken","10km Walken",NULL,"1",NULL,NULL,"2020-09-22 11:03:57.722210","2020-09-22 11:03:57.722222","0",NULL,"10km-walken","Wlk 10","2020-09-27 12:00:01.000000",NULL,"Skiheim in Elstra OT Talpenberg","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","edc55936-1045-4177-bc4a-c2fc770571a7","2020-09-26 23:59:59.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","51.2171354","51.2171354","14.1148072","14.1148072","0","1"
"7b71a607-01b1-4104-856e-d345246edf70","Franke Automobil 5km Lauf","5000m Lauf",NULL,"1",NULL,NULL,"2021-09-04 12:41:17.204680","2021-09-24 12:41:17.204688","0",NULL,"5000-m-Lauf","5000m","2021-09-18 12:30:00.431000",NULL,"Stadion","Laufen","5000.000000000000000000000000000000","0","0","0","0",NULL,"1","150","3cf19781-a4ba-4c38-99f1-a710225a44f4","2021-09-18 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9072107","50.9072107","13.3178501","13.3178501","0","1"
"7c257645-0c9e-4af0-94be-11aa2118cf40","110 km Radtour (RTF)","110 km Radtour (RTF)",NULL,"1",NULL,NULL,"2022-03-18 20:47:47.010671","2022-03-18 20:47:47.010676","0",NULL,"110-km-radtour-rtf","RTF 110","2022-03-20 10:15:00.000000",NULL,"Ortrand","Radeln","110000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","ff4658d1-9177-44ab-b75f-7ff5e2c50c96","2022-03-19 09:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.3798305","51.3798305","13.7669869","13.7669869","0","1"
"7c4dd340-7b69-4973-9573-f0e439332fc3","Niese Caravan Lauf","10000m Lauf",NULL,"1",NULL,NULL,"2021-09-04 12:41:17.204680","2021-09-24 12:41:17.204688","0",NULL,"10000-m-Lauf","10000m","2021-09-18 12:40:00.993000",NULL,"Stadion","Laufen","10000.000000000000000000000000000000","0","0","0","0",NULL,"1","150","3cf19781-a4ba-4c38-99f1-a710225a44f4","2021-09-18 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9072107","50.9072107","13.3178501","13.3178501","0","1"
"7d840a32-4906-4453-9f37-c86499c48ad4","21 km Stand up Paddling Halbmarathon","21 km Stand up Paddling Halbmarathon",NULL,"1",NULL,NULL,"2021-06-02 22:00:45.328378","2021-06-02 22:00:45.328384","0",NULL,"21-km-bstand-up-paddling-halbm","P 21","0001-01-01 00:00:00.000000",NULL,"virtuell","Paddeln","21000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","45a807e4-3a2c-4cd0-a02a-4a69a71f294b","2021-03-30 00:00:00.000000","e64dac58-2748-4262-87d2-4ff260070f2c",NULL,"4","16","51.8345437","51.8345437","14.1427753","14.1427753","0","1"
"7e1800bc-9490-41f5-8dc6-3d3ba748ade5","25 km Schneeglöckchen-Familien-Radeln","25 km Schneeglöckchen-Familien-Radeln",NULL,"1",NULL,NULL,"2021-03-07 11:54:15.120917","2021-03-07 11:54:15.120921","0",NULL,"25-km-schneeglckchen-familien-","RTF 25","2021-03-01 00:00:00.000000",NULL,"virtuell","Radeln","25000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","bc3f57d0-a67e-4084-a0b6-32495a30e46e","2021-03-30 00:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.3794723","51.3794723","13.7638789","13.7638789","0","1"
"7e6ed954-0c33-4104-81aa-e0db35e091aa","Kirnitzschtal-Wanderung","Kirnitzschtal-Wanderung",NULL,"1",NULL,NULL,"2021-08-12 21:50:30.827241","2021-08-12 21:50:30.827246","0",NULL,"kirnitzschtal-wanderung","W 10_Sa","2021-08-14 11:00:00.000000",NULL,"Hinterhermsdorf","Wandern","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","a4b4a5f5-8fdd-49c9-ba8f-d8636a7b18b4","2021-08-11 23:59:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"4","16","50.9248821","50.9248821","14.3561968","14.3561968","0","1"
"7ee7b021-42a9-4bbc-bf85-43166a637670","10 km Lauf","10 km Lauf",NULL,"1",NULL,NULL,"2022-07-07 08:50:53.631077","2022-07-07 08:50:53.631081","0",NULL,"10-km-lauf","L 10 So","2022-07-10 09:20:01.000000",NULL,"Großräschen","Laufen","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"7fcd9bda-7575-4505-bf9f-0182ba785671","Lauf ""Zur Emmabank-Aussicht""","Lauf ""Zur Emmabank-Aussicht""",NULL,"1",NULL,NULL,"2020-08-05 15:57:55.877386","2020-08-05 15:57:55.877395","0",NULL,"lauf-zur-emmabank-aussicht","L 5","2020-08-09 09:30:00.000000",NULL,"Hinterhermsdorf","Laufen","5500.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","90c3d3aa-3214-4a31-a6be-599909aad308","2020-08-04 09:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9258955","50.9258955","14.3588375 ","14.3588375",NULL,"2"
"804d3f53-7d65-4e88-ac41-93c6d4c2eb3f","1/2 h-Paarlauf","1/2 h-Paarlauf Wertungsklassen:Männer, Frauen, Mix, Familie Wechsel: jede Runde (400m)Start zum Sonnenuntergang",NULL,"1",NULL,NULL,"2020-11-15 11:32:24.590100","2020-11-15 11:32:24.590137","0",NULL,"12-h-paarlaufbrwertungsklassen","L 1/2","2020-10-31 17:00:01.000000",NULL,"virtuell","Run&Bike","0.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","393b5684-caaa-46fe-922c-d895019a617a","2020-11-15 14:00:00.000000","443abbb6-5cc1-4b05-b6de-8513a436124e",NULL,"4","16","51.5333903","51.5333903","13.9084191","13.9084191","0","1"
"80c08b34-e2f4-4492-8a7f-22035e881b5d","150 km Radtour","150 km Radtour",NULL,"1",NULL,NULL,"2020-06-14 14:49:26.924269","2020-06-14 14:49:26.924278","0",NULL,"150-km-radtour","R 150","2020-04-18 07:30:00.000000",NULL,"Burg","Radeln","150000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"80ee778d-2bd7-4a2d-a23c-6f217af29568","6,5 km Handbike-Rad-Einzelzeitfahren","6,5 km Handbike-Rad-Einzelzeitfahren",NULL,"1",NULL,NULL,"2020-06-14 14:49:50.151177","2020-06-14 14:49:50.151182","0",NULL,"65-km-handbike-rad-einzelzeitf","R 6 EZ E","2020-04-17 17:00:02.000000",NULL,"Straupitz Mühle","Rad-Einzel","6500.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"819c6986-4112-4d9e-a705-98e001b69771","21,1 km Halbmarathon-Lauf","21,1 km Halbmarathon-Lauf",NULL,"1",NULL,NULL,"2020-06-14 21:51:27.490435","2020-06-14 21:51:27.490494","0",NULL,"211-km-halbmarathon-lauf","L 21","2020-04-26 10:00:04.000000",NULL,"Muttenz","Laufen","21100.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b5a4b505-be8f-4a6e-863a-20c82b3ec586","2020-06-01 17:00:00.000000","c9e6d09a-5a81-4536-b4d8-922e23932201",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"82957171-dcfd-4b96-a446-b798a5877927","55 km Sächsische Schweiz ETAPPENLAUF","55 km Sächsische Schweiz ETAPPENLAUF",NULL,"1",NULL,NULL,"2021-08-12 21:50:29.623277","2021-08-12 21:50:29.623308","0",NULL,"55-km-schsische-schweiz-etappe","EL","1900-01-01 00:00:00.000000",NULL,"Hinterhermsdorf","Laufen","55000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","a4b4a5f5-8fdd-49c9-ba8f-d8636a7b18b4","2021-08-11 23:59:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9248821","50.9248821","14.3561968","14.3561968","1","1"
"8356b1cf-f407-40ce-aa7c-657c35682de6","42,195 km Run & Bike Marathon","42,195 km Run & Bike Marathon",NULL,"1",NULL,NULL,"2020-06-14 14:49:46.611099","2020-06-14 14:49:46.611103","0",NULL,"42195-km-run-bike-marathon","RB42","2020-04-19 10:25:00.000000",NULL,"Burg","Radeln","42195.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"83bd5ed0-ba20-4713-9764-3c6e40358d70","9,4 km Lauf von der Stadtkirche zur Festung","9,4 km Lauf von der Stadtkirche zur Festung",NULL,"1",NULL,NULL,"2022-08-15 17:13:36.115078","2022-08-15 17:13:36.115089","0",NULL,"94-km-lauf-von-der-stadtkirche","L 9,4","2022-08-12 18:30:01.000000",NULL,"Königstein","Laufen","9400.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b90b105d-5504-4165-9dab-5367aac1d1b7","2022-08-11 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.919059","50.919059","14.0551049","14.0551049","0","1"
"83c3df0c-a4bc-4272-8d13-d9f31bedd8ff","200 km Radmarathon","200 km Radmarathon",NULL,"1",NULL,NULL,"2022-04-21 08:56:31.979437","2022-04-21 08:56:31.979441","0",NULL,"200-km-radmarathon","R 200","2022-04-23 08:00:03.000000",NULL,"Lübben","Radeln","200000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","6535fde0-2911-4b50-8301-deadd7c1865c","2022-04-21 23:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.940169","51.940169","13.8968605","13.8968605","0","0"
"84b6d8b4-bec2-42bc-a457-65cea07f0bf0","10 km Run & Bike","10 km Run & Bike",NULL,"1",NULL,NULL,"2021-07-08 20:22:32.825112","2021-07-08 20:22:32.825117","0",NULL,"10-km-run-bike","P1 10","2021-07-09 20:30:01.000000",NULL,"Großräschen","Run und Bike","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","443abbb6-5cc1-4b05-b6de-8513a436124e",NULL,"4","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","2"
"85122bdd-29fd-4f1c-82df-75ca38b11344","150 km Lausitzer-Seenland-Radrundfahrt","150 km Lausitzer-Seenland-Radrundfahrt",NULL,"1",NULL,NULL,"2022-07-07 08:50:46.645391","2022-07-07 08:50:46.645396","0",NULL,"150-km-lausitzer-seenland-radr","R 150","2022-07-09 08:00:01.000000",NULL,"Großräschen","Radeln","150000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","0"
"875fe8b1-23c5-4e58-ad2c-d097956e15d4","7,7 km Walken von der Stadtkirche zur Festung","7,7 km Walken von der Stadtkirche zur Festung",NULL,"1",NULL,NULL,"2021-08-12 20:14:33.426946","2021-08-12 20:14:33.426951","0",NULL,"77-km-walken-von-der-stadtkirc","WLK 7,7","2021-08-13 18:35:00.000000",NULL,"Königstein","Walken/ walking","7700.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","aa47ec71-7655-4bb2-bbae-a43eea681ec2","2021-08-11 23:59:00.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","50.9178696","50.9178696","14.0700603","14.0700603","0","1"
"87e710fe-9c06-43d8-a475-a80ef90e5365","2 km Schüler & Schnupperlauf","2 km Schüler & Schnupperlauf",NULL,"1",NULL,NULL,"2022-03-18 20:47:44.308666","2022-03-18 20:47:44.308671","0",NULL,"2-km-schler-schnupperlauf","L 2","2022-03-19 09:45:00.000000",NULL,"Ortrand","Laufen","2000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","ff4658d1-9177-44ab-b75f-7ff5e2c50c96","2022-03-19 09:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.3798305","51.3798305","13.7669869","13.7669869","0","1"
"87f89900-370e-4e3c-9cff-b9aadedea5d7","6 km Lauf (M 12/13 - M 16/17, M 65 - M 90, W 12/13 - W 90)","6 km Lauf (M 12/13 - M 16/17, M 65 - M 90, W 12/13 - W 90)",NULL,"1",NULL,NULL,"2020-09-17 12:27:29.807756","2020-09-17 12:27:29.807765","0",NULL,"6-km-lauf-m-1213---m-1617-m-65","L 6","2020-09-19 10:00:01.000000",NULL,"Pestalozzi-Grundschule Werner-Seeelenbinder-Straße 3 - 01983 Großräschen","Laufen","6000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","99dadef9-519a-47d7-aa9f-c4f974115458","2020-09-16 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.583865","51.583865","14.0050403","14.0050403","0","1"
"8895d5c9-62d8-4e76-81cd-ecebfaa32848","42,195 km Seenland-Marathon-Lauf","42,195 km Seenland-Marathon-Lauf",NULL,"1",NULL,NULL,"2021-07-08 20:22:24.608012","2021-07-08 20:22:24.608018","0",NULL,"42195-km-seenland-marathon-lau","L 42.195","2021-07-11 07:00:00.000000",NULL,"Großräschen","Laufen","42195.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","2"
"89519560-3f3f-45af-a4a6-178f8cdf3542","150 km Lausitzer-Seenland-Radrundfahrt","150 km Lausitzer-Seenland-Radrundfahrt",NULL,"1",NULL,NULL,"2021-07-08 20:22:22.300606","2021-07-08 20:22:22.300612","0",NULL,"150-km-lausitzer-seenland-radr","R 150","2021-07-10 08:00:01.000000",NULL,"Großräschen","Radeln","150000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"0","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","2"
"8a2da27e-e529-420f-b5b9-0b470b9f8a3c","30 km Schneeglöckchenlauf","30 km Schneeglöckchenlauf",NULL,"1",NULL,NULL,"2022-03-18 20:47:45.276839","2022-03-18 20:47:45.276845","0",NULL,"30-km-schneeglckchenlauf","L 30","2022-03-19 13:00:00.000000",NULL,"Ortrand","Laufen","30000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","ff4658d1-9177-44ab-b75f-7ff5e2c50c96","2022-03-19 09:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.3798305","51.3798305","13.7669869","13.7669869","0","1"
"8b0df4f5-5912-4907-bbe6-a8293712ad70","9 km Walken","9 km Walken",NULL,"1",NULL,NULL,"2020-10-11 10:17:19.199687","2020-10-11 10:17:19.199694","0",NULL,"9-km-walken","Wlk 9","2020-10-11 10:10:00.000000",NULL,"Finsterwalde /Stadion","Walken","9000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","e7122139-4951-411e-b12c-2728e8b8dd65","2020-10-10 23:59:59.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","51.6302984","51.6302984","13.6942506","13.6942506","0","2"
"8b0fe0a7-098f-4864-afe8-02c973fe8117","Wandern individuell","Wandern individuell",NULL,"1",NULL,NULL,"2021-07-08 20:22:33.536770","2021-07-08 20:22:33.536776","0",NULL,"wandern-individuell","iWaSa",NULL,NULL,"Großräschen","Wandern","0.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"0","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","0"
"8b3a72b4-2c0d-4b9d-aef9-744668ff0e53","21,5 km Biosphärenreservat-Wanderung","21,5 km Biosphärenreservat-Wanderung",NULL,"1",NULL,NULL,"2022-04-21 08:56:40.975456","2022-04-21 08:56:40.975459","0",NULL,"215-km-biosphrenreservat-wande","W 21,5","2022-04-23 08:00:02.000000",NULL,"Lübbenau","Wandern","21500.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","6535fde0-2911-4b50-8301-deadd7c1865c","2022-04-21 23:00:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"4","16","51.8676746","51.8676746","13.9678334","13.9678334","0","0"
"8b800947-eb8e-4672-a3f4-5243f611a442","150 km Radtour","150 km Radtour",NULL,"1",NULL,NULL,"2021-06-02 22:00:38.375722","2021-06-02 22:00:38.375729","0",NULL,"150-km-bradtourbbrfont-color00","R 150","0001-01-01 00:00:00.000000",NULL,"virtuell","Radeln","150000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","45a807e4-3a2c-4cd0-a02a-4a69a71f294b","2021-03-30 00:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.8345437","51.8345437","14.1427753","14.1427753","0","1"
"8b854954-4d2c-4676-9230-82d88d069ff6","70 km Radtour","70 km Radtour",NULL,"1",NULL,NULL,"2021-07-08 20:22:34.436777","2021-07-08 20:22:34.436781","0",NULL,"70-km-radtour","R 70","2021-07-10 11:10:03.000000",NULL,"Großräschen","Radeln","70000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"0","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","2"
"8cbb74c1-e5cc-4486-9597-ce2839260d11","10,4 km Lauf (M 18/19 - M 60)","10,4 km Lauf (M 18/19 - M 60)",NULL,"1",NULL,NULL,"2020-09-17 12:27:30.366067","2020-09-17 12:27:30.366074","0",NULL,"104-km-lauf-m-1819---m-60","L 10,4","2020-09-19 10:00:02.000000",NULL,"Pestalozzi-Grundschule Werner-Seeelenbinder-Straße 3 - 01983 Großräschen","Laufen","10400.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","99dadef9-519a-47d7-aa9f-c4f974115458","2020-09-16 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.583865","51.583865","14.0050403","14.0050403","0","1"
"9124949b-b78c-44b5-af06-410efac484df","10 km Walken","10 km Walken",NULL,"1",NULL,NULL,"2021-03-07 11:54:09.190709","2021-03-07 11:54:09.190717","0",NULL,"10-km-walken","Wlk 10","2021-03-01 00:00:00.000000",NULL,"virtuell","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","bc3f57d0-a67e-4084-a0b6-32495a30e46e","2021-03-30 00:00:00.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","51.3794723","51.3794723","13.7638789","13.7638789","0","1"
"92f73880-89bb-49d2-9ce4-1755930aee39","110 km Radtour (RTF)","110 km Radtour (RTF)",NULL,"1",NULL,NULL,"2021-03-07 11:54:10.981043","2021-03-07 11:54:10.981047","0",NULL,"110-km-radtour","RTF 110","2021-03-01 00:00:00.000000",NULL,"virtuell","Radeln","110000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","bc3f57d0-a67e-4084-a0b6-32495a30e46e","2021-03-30 00:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df","3fe2b034-3e77-410e-a4d5-ea44b72e62df","4","16","51.3794723","51.3794723","13.7638789","13.7638789","0","1"
"93f0893a-b568-472c-b5b5-e362ae3b613b","2km AOK Plus Kinderlauf","2km Lauf",NULL,"1",NULL,NULL,"2021-09-04 12:41:17.204680","2021-09-24 12:41:17.204688","0",NULL,"2-km-Lauf","2000m","2021-09-18 10:15:00.074000",NULL,"Stadion","Laufen","2000.000000000000000000000000000000","0","0","0","0",NULL,"1","150","3cf19781-a4ba-4c38-99f1-a710225a44f4","2021-09-18 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9072107","50.9072107","13.3178501","13.3178501","0","1"
"9546b564-ad3c-4af8-85a0-7a9d256804c8","70 km Radtour","70 km Radtour",NULL,"1",NULL,NULL,"2020-06-14 14:49:25.505118","2020-06-14 14:49:25.505127","0",NULL,"70-km-radtour","R 70","2020-04-18 10:00:00.000000",NULL,"Lübben","Radeln","70000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"95af6fea-116a-4f66-9d02-f94083e0dc82","individuelle Wanderung (Sonntag)","individuelle Wanderung (Sonntag)",NULL,"1",NULL,NULL,"2020-08-05 15:58:08.352630","2020-08-05 15:58:08.352639","0",NULL,"individuelle-wanderung-sonntag","W So","2020-08-09 07:30:00.000000",NULL,"Sächsische Schweiz","Wandern","0.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","90c3d3aa-3214-4a31-a6be-599909aad308","2020-08-04 09:00:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"4","16","50.9258955","50.9258955","14.3588375 ","14.3588375",NULL,"0"
"96273c9a-6ff3-407c-b4f1-a2d2d164e676","115 km Große Panorama-Radtour ","115 km Große Panorama-Radtour ",NULL,"1",NULL,NULL,"2021-08-12 21:50:33.548948","2021-08-12 21:50:33.548953","0",NULL,"115-km-groe-panorama-radtour-","R 115","2021-08-14 09:00:02.000000",NULL,"Bad Schandau OT Krippen","Radeln","115000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","a4b4a5f5-8fdd-49c9-ba8f-d8636a7b18b4","2021-08-11 23:59:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"0","16","50.9248821","50.9248821","14.3561968","14.3561968","0","0"
"9666cbc2-ceff-4fe9-8741-c16f43f39639","Intersport Noak Halbmarathon","21100m Lauf",NULL,"1",NULL,NULL,"2021-09-04 12:41:17.204680","2021-09-24 12:41:17.204688","0",NULL,"21100-m-Lauf","21100m","2021-09-18 12:10:00.842000",NULL,"Stadion","Laufen","21100.000000000000000000000000000000","0","0","0","0",NULL,"1","150","3cf19781-a4ba-4c38-99f1-a710225a44f4","2021-09-18 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9072107","50.9072107","13.3178501","13.3178501","0","1"
